62,Private,81349,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,165159,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,246381,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,334305,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
64,Private,122654,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
28,Private,239186,HS-grad,9,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,40,United-States,<=50K
43,Private,200768,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,United-States,<=50K
22,Private,185632,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
64,Private,296541,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States,<=50K
46,Private,288992,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
27,Private,110283,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,83728,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,82181,Doctorate,16,Divorced,Craft-repair,Not-in-family,White,Female,0,0,60,United-States,<=50K
33,Self-emp-not-inc,334785,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,26,United-States,<=50K
28,Private,387409,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,12,United-States,<=50K
22,Local-gov,239440,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
50,Private,369631,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,119196,HS-grad,9,Never-married,Protective-serv,Own-child,Other,Female,0,0,37,United-States,<=50K
51,Private,210258,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,1599,0,21,Mexico,>50K
31,Private,164331,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
42,Private,233219,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
34,Private,212021,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,245715,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,156362,1st-4th,2,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,183308,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,1896,0,50,United-States,>50K
43,Private,157674,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Private,216080,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Self-emp-inc,87469,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,India,<=50K
44,Private,198545,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,256408,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
49,Private,132450,7th-8th,4,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
34,Private,132195,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K
42,Private,140275,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
25,Private,350977,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,47,United-States,<=50K
