44,Self-emp-not-inc,186575,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,21,United-States,<=50K
26,Private,126952,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,254911,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,34,United-States,<=50K
52,Private,373968,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States,>50K
47,Private,158384,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,45,United-States,>50K
24,Private,136671,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
46,Private,369173,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,Mexico,<=50K
49,Private,382121,Assoc-voc,11,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K
54,Private,260969,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,48,United-States,>50K
28,Private,195719,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
39,Local-gov,298933,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,34,United-States,<=50K
22,Private,251446,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,0,40,United-States,<=50K
44,Private,236962,9th,5,Divorced,Sales,Not-in-family,White,Male,0,0,31,India,<=50K
22,Private,204275,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,37,United-States,>50K
51,Private,225205,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,10,Vietnam,<=50K
36,Private,149337,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,10,United-States,<=50K
53,Private,211973,Doctorate,16,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,46,United-States,>50K
38,Private,252834,HS-grad,9,Widowed,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
46,Local-gov,362824,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,28,United-States,<=50K
20,Private,223318,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,31,United-States,<=50K
38,Private,358629,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,233790,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Japan,<=50K
32,Private,376271,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,13,United-States,<=50K
27,Private,334282,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,2929,0,55,United-States,<=50K
40,Private,257995,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,42,South,<=50K
44,Private,245443,Masters,14,Separated,Tech-support,Unmarried,White,Female,5013,2174,50,United-States,>50K
53,Private,369744,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,22,United-States,<=50K
41,Private,173441,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,14,Italy,<=50K
71,Private,158929,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,<=50K
29,Private,246938,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,223083,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,270988,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,24,United-States,<=50K
35,Private,293928,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K
63,Self-emp-not-inc,264977,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
49,Private,150037,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
59,Private,109832,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,26,United-States,<=50K
37,Private,300475,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,>50K
23,Private,89909,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,322444,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,4386,0,47,United-States,>50K
44,Local-gov,230746,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,161751,Prof-school,15,Married-civ-spouse,Other-service,Wife,White,Female,0,0,48,United-States,<=50K
20,Private,367144,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Private,154946,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,41,United-States,<=50K
32,Private,324228,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,<=50K
33,Private,117545,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K
50,State-gov,275909,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,>50K
46,Federal-gov,352255,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,20,Vietnam,<=50K
41,Private,127753,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,15,United-States,<=50K
25,Private,318154,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States,<=50K
28,Local-gov,263967,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,24,United-States,>50K
50,Self-emp-not-inc,162717,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,308584,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,19,Dominican-Republic,<=50K
41,Self-emp-inc,325274,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,United-States,<=50K
33,Self-emp-inc,295235,10th,6,Never-married,Transport-moving,Own-child,White,Female,0,0,35,United-States,<=50K
51,Private,99849,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,220706,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
34,Local-gov,289657,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,19,United-States,>50K
30,Federal-gov,185232,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,108416,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,>50K
20,Private,226914,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,13,United-States,<=50K
42,Private,83782,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Self-emp-not-inc,259850,Bachelors,13,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
26,Private,164365,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Black,Male,0,0,40,United-States,<=50K
22,Private,381690,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,<=50K
27,Local-gov,393259,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Male,14084,0,13,United-States,>50K
40,Private,234130,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,33,Haiti,<=50K
49,Private,291761,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,<=50K
41,Private,361519,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,321889,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
27,Private,220680,12th,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,>50K
39,Private,325558,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,23,United-States,<=50K
25,Private,192070,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,40,Canada,<=50K
41,Private,192091,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
35,Private,387651,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,21,United-States,>50K
45,Private,162820,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,85702,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,<=50K
25,Private,217983,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
32,Private,123817,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,36,United-States,<=50K
41,Private,120912,9th,5,Never-married,Adm-clerical,Own-child,White,Male,0,0,17,United-States,<=50K
41,Private,288918,Bachelors,13,Never-married,Craft-repair,Own-child,Black,Male,0,0,60,United-States,>50K
46,Private,334981,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,State-gov,236424,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
42,Private,389984,5th-6th,3,Separated,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
29,State-gov,168023,Assoc-acdm,12,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,304273,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,97864,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,99573,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
36,Private,221013,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,132343,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,27,United-States,<=50K
26,Private,344393,Doctorate,16,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,>50K
55,Self-emp-inc,81357,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
26,Local-gov,342324,Masters,14,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,46,United-States,<=50K
25,Private,171970,7th-8th,4,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,15,United-States,<=50K
36,Private,225453,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Haiti,<=50K
41,Private,265751,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,2617,0,60,United-States,<=50K
34,Private,112240,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,43,United-States,<=50K
47,Private,141059,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,Mexico,>50K
35,Private,339709,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,26,United-States,<=50K
55,Private,272734,11th,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Federal-gov,162815,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
35,Private,183213,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,48,United-States,<=50K
49,Private,347659,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,22,United-States,<=50K
