42,Local-gov,293264,9th,5,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K
70,Private,242089,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,28,United-States,<=50K
35,Private,263747,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,>50K
44,Private,126019,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
25,Private,286521,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Female,0,1138,40,United-States,>50K
21,Private,369703,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,16,United-States,<=50K
31,Private,209095,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,26,United-States,<=50K
51,Private,345515,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,18,United-States,<=50K
37,Self-emp-not-inc,149946,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,>50K
24,Federal-gov,93832,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,<=50K
46,Private,370484,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
54,Private,101569,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,366312,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Philippines,<=50K
20,Self-emp-not-inc,96354,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
55,Private,369737,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
52,Private,352224,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,18,United-States,>50K
43,Private,96035,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
46,Private,378490,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,51,United-States,<=50K
44,Private,278972,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,29,United-States,<=50K
28,Private,114608,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,152377,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
53,Self-emp-inc,325948,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,17,United-States,>50K
31,Private,354617,Bachelors,13,Never-married,Sales,Own-child,Black,Female,4386,0,48,United-States,>50K
53,Private,367490,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,>50K
35,State-gov,349672,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
43,Private,81071,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,42,United-States,<=50K
25,Private,263060,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,18,United-States,<=50K
39,Private,91695,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K
28,Private,300515,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,<=50K
23,Private,304543,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,183168,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Federal-gov,92009,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,121338,Assoc-voc,11,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
60,Private,89584,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2559,40,United-States,>50K
43,Private,276605,Masters,14,Married-civ-spouse,Other-service,Wife,White,Female,0,0,17,United-States,>50K
36,Private,296263,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,14,Philippines,>50K
48,Private,280757,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,25,United-States,<=50K
49,Private,234097,Masters,14,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,45,United-States,>50K
