40,State-gov,86162,Some-college,10,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
40,Private,93806,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K
50,Self-emp-inc,371137,Masters,14,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,>50K
46,Private,398296,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Local-gov,159951,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Female,0,0,60,United-States,<=50K
45,Private,187343,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
27,Private,218617,12th,8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,97740,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,339016,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,29,United-States,<=50K
17,Private,99917,Prof-school,15,Never-married,Exec-managerial,Own-child,White,Male,0,0,22,Japan,<=50K
53,Self-emp-not-inc,82632,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,>50K
62,Private,372014,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,1155,38,United-States,<=50K
59,Private,163949,Some-college,10,Separated,Tech-support,Other-relative,White,Female,0,0,40,United-States,>50K
48,Private,190526,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Female,0,0,19,United-States,<=50K
38,State-gov,220204,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,25,United-States,>50K
30,State-gov,256473,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
57,Private,292252,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
26,Private,132786,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Male,4402,0,10,United-States,>50K
43,Private,140494,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,46,United-States,>50K
49,State-gov,398379,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
