67,Self-emp-not-inc,295827,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,22,Mexico,<=50K
48,Private,387391,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,4353,0,40,United-States,>50K
26,Private,245363,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,0,0,38,United-States,>50K
40,Private,249462,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,49,Germany,>50K
28,Private,287132,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,41,United-States,<=50K
34,Private,372731,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,34,United-States,<=50K
43,Private,80213,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,4760,0,40,United-States,<=50K
43,Private,362912,Some-college,10,Divorced,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
36,Private,259093,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,10520,0,10,United-States,>50K
33,Local-gov,289358,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,31,United-States,<=50K
54,Private,331835,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,>50K
40,Private,371497,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,37,United-States,<=50K
42,Private,358160,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Male,0,0,27,United-States,<=50K
70,Local-gov,199635,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
53,Private,127599,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
17,Private,298180,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K
27,Private,203921,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,195210,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
35,Private,258597,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,31,United-States,<=50K
30,Self-emp-not-inc,257130,10th,6,Widowed,Sales,Not-in-family,White,Male,0,0,14,Canada,>50K
29,Private,148835,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,34,Japan,<=50K
24,State-gov,205416,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,Mexico,<=50K
39,Private,104527,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,15,United-States,<=50K
