40,Private,158709,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K
50,Private,116226,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K
41,Private,322347,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,<=50K
60,Self-emp-not-inc,307869,Some-college,10,Never-married,Sales,Own-child,White,Female,1837,0,40,United-States,<=50K
64,State-gov,88451,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,281422,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,1848,22,United-States,>50K
59,Private,248159,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,60,United-States,<=50K
61,Private,324649,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
18,Private,263933,9th,5,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
33,Local-gov,257953,9th,5,Divorced,Transport-moving,Unmarried,White,Male,0,0,45,United-States,<=50K
33,Self-emp-not-inc,273305,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Female,0,0,11,United-States,<=50K
33,Private,249602,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Federal-gov,392555,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
29,Self-emp-inc,273237,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
36,Local-gov,218186,Masters,14,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,21,United-States,>50K
45,Private,242415,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Male,0,0,45,United-States,>50K
41,Private,285662,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,41,United-States,<=50K
26,State-gov,96232,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,<=50K
37,State-gov,269561,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,41,United-States,<=50K
43,Private,152103,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,14084,0,40,United-States,>50K
47,Federal-gov,160538,11th,7,Never-married,Sales,Own-child,White,Male,0,0,23,United-States,<=50K
63,Private,265568,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States,>50K
49,Local-gov,80687,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Male,1405,2174,28,United-States,>50K
29,Private,220888,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,24,United-States,<=50K
25,Private,318572,Masters,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,46,United-States,<=50K
63,Private,217295,11th,7,Never-married,Sales,Own-child,White,Female,0,0,45,United-States,>50K
50,Private,107287,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1902,55,United-States,>50K
33,Private,239708,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,33,United-States,<=50K
47,Private,103341,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K
44,Private,163599,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,17,Philippines,<=50K
41,Private,250031,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,37,United-States,>50K
42,Private,380726,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,<=50K
48,Private,272091,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
49,Private,343794,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,<=50K
