dataset,regime,model,method,ratio,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,accuracy_count,f1_mean,f1_std,f1_min,f1_max,f1_count,auc_mean,auc_std,auc_min,auc_max,auc_count
adult,full,svm,ctgan,1.0,0.8504760149867945,0.001210326713863312,0.8485351022664456,0.8517904305632332,5,0.6565989793998717,0.0033801793092587953,0.6509060022650056,0.6591707659873507,5,0.8994376770647827,0.0013959430008916845,0.8979900683763579,0.901075221939316,5
adult,full,svm,llm_constrained,1.0,0.8504760149867945,0.001210326713863312,0.8485351022664456,0.8517904305632332,5,0.6565989793998717,0.0033801793092587953,0.6509060022650056,0.6591707659873507,5,0.8994376770647827,0.0013959430008916845,0.8979900683763579,0.901075221939316,5
adult,full,svm,llm_sample,1.0,0.8504760149867945,0.001210326713863312,0.8485351022664456,0.8517904305632332,5,0.6565989793998717,0.0033801793092587953,0.6509060022650056,0.6591707659873507,5,0.8994376770647827,0.0013959430008916845,0.8979900683763579,0.901075221939316,5
adult,low,svm,ctgan,0.75,0.8363736871199559,0.002832713606682649,0.8328726736686936,0.840366070880167,5,0.6436919854690575,0.007244548439945305,0.6378277652069746,0.65562475155691,5,0.8746007517823833,0.004099622463378884,0.8676558248498014,0.8785949234511398,5
adult,low,svm,llm_constrained,1.0,0.831730237700387,5.493687064677006e-05,0.8317056691849395,0.8318285117621768,5,0.6432626769123904,7.493118738094167e-05,0.6432291666666666,0.6433967178952852,5,0.8736753468530377,7.314901699715081e-06,0.8736635705878577,0.8736817619065841,5
adult,low,svm,llm_sample,1.0,0.831730237700387,5.493687064677006e-05,0.8317056691849395,0.8318285117621768,5,0.6432626769123904,7.493118738094167e-05,0.6432291666666666,0.6433967178952852,5,0.8736753468530377,7.314901699715081e-06,0.8736635705878577,0.8736817619065841,5
credit,full,svm,ctgan,0.0,0.7913333333333333,0.0,0.7913333333333333,0.7913333333333333,5,0.3880742913000977,0.0,0.3880742913000977,0.3880742913000977,5,0.6962319896030864,0.0,0.6962319896030864,0.6962319896030864,5
credit,full,svm,llm_constrained,1.0,0.8024666666666667,0.0022154758706276526,0.799,0.8041666666666667,5,0.28756977518232985,0.02880551520227049,0.24906600249066,0.318287037037037,5,0.7043651653077347,0.002035084455213934,0.7014396384108488,0.706755010545759,5
credit,full,svm,llm_sample,0.0,0.8068333333333333,0.0,0.8068333333333333,0.8068333333333333,5,0.43380556912554963,0.0,0.4338055691255496,0.4338055691255496,5,0.6769253246737539,0.0,0.6769253246737539,0.6769253246737539,5
credit,low,svm,ctgan,0.0,0.7747666666666666,0.0044885657199402245,0.7701666666666667,0.7808333333333334,5,0.38463211211340226,0.0350047852858321,0.3411996066863323,0.4364527993461381,5,0.688253948390528,0.007245555724747671,0.681605967743314,0.7004067523174626,5
credit,low,svm,llm_constrained,1.0,0.7958333333333333,0.0,0.7958333333333333,0.7958333333333333,5,0.3669250645994832,0.0,0.3669250645994832,0.3669250645994832,5,0.6929530398861745,8.222804598257309e-07,0.6929522335738456,0.6929540074609692,5
credit,low,svm,llm_sample,0.0,0.8004333333333333,0.005753742743254656,0.7913333333333333,0.8073333333333333,5,0.4359919922404677,0.02911112917546341,0.3992322456813819,0.4702108157653529,5,0.6677297518444798,0.008853971659693512,0.6580377808930102,0.6791409096912453,5
heart,full,svm,ctgan,1.0,0.8852459016393442,0.0,0.8852459016393442,0.8852459016393442,5,0.8813559322033898,0.0,0.8813559322033898,0.8813559322033898,5,0.9556277056277056,0.0,0.9556277056277056,0.9556277056277056,5
heart,full,svm,llm_constrained,0.5,0.9147540983606559,0.0073313704180320936,0.9016393442622952,0.918032786885246,5,0.9083959899749374,0.008686479611841316,0.8928571428571429,0.912280701754386,5,0.974025974025974,0.0031552769993751653,0.9686147186147186,0.9761904761904762,5
heart,full,svm,llm_sample,0.25,0.9081967213114754,0.008979058319756834,0.9016393442622952,0.918032786885246,5,0.9054120397428405,0.009094273555595285,0.896551724137931,0.9152542372881356,5,0.959090909090909,0.002903984386363286,0.9567099567099566,0.9632034632034632,5
heart,low,svm,ctgan,0.5,0.7311475409836066,0.0917154146275368,0.6229508196721312,0.8032786885245902,5,0.6972453277716435,0.10764478057591535,0.5769230769230769,0.7777777777777778,5,0.7824675324675325,0.14536650538523102,0.591991341991342,0.908008658008658,5
heart,low,svm,llm_constrained,0.0,0.8622950819672133,0.07386151033487745,0.7377049180327869,0.918032786885246,5,0.8551091157907379,0.0714151382916918,0.7333333333333333,0.912280701754386,5,0.9326839826839827,0.052096648941596456,0.8441558441558442,0.9772727272727272,5
heart,low,svm,llm_sample,0.0,0.862295081967213,0.01869140041146126,0.8360655737704918,0.8852459016393442,5,0.8488880595777146,0.020382057648083724,0.8214285714285714,0.8727272727272727,5,0.944155844155844,0.004501436004996866,0.9393939393939392,0.949134199134199,5
