dataset,regime,model,method,ratio,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,accuracy_count,f1_mean,f1_std,f1_min,f1_max,f1_count,auc_mean,auc_std,auc_min,auc_max,auc_count
adult,full,svm,ctgan,0.0,0.8325655672256003,0.0,0.8325655672256004,0.8325655672256004,5,0.5250871080139373,0.0,0.5250871080139373,0.5250871080139373,5,0.8913018941344706,3.545388693241331e-08,0.8913018418605663,0.8913019254988133,5
adult,full,svm,ctgan,0.25,0.8412873902094467,0.0006427261696597079,0.8405503347460229,0.8420244456728703,5,0.5767552416960996,0.004460336231141335,0.5692460976419794,0.5805609915198956,5,0.895458413913557,0.000801544395390375,0.894670184073145,0.8967406384232851,5
adult,full,svm,ctgan,0.5,0.8473803820404152,0.0011567766614692687,0.8463239358761747,0.8492107364412506,5,0.6126442842930752,0.005219206812660917,0.6078769810136514,0.6213172913774487,5,0.8980652047955662,0.001228201516094103,0.8964553065435846,0.8996521171663111,5
adult,full,svm,ctgan,0.75,0.850586573306308,0.001975341491396328,0.8484122596892083,0.853510226644555,5,0.6366896307110629,0.009225544295191701,0.6268521318415482,0.6484893146647015,5,0.8999862164168915,0.00042764978054927875,0.8995340826902076,0.9006472345745459,5
adult,full,svm,ctgan,1.0,0.8504760149867945,0.001210326713863312,0.8485351022664456,0.8517904305632332,5,0.6565989793998717,0.0033801793092587953,0.6509060022650056,0.6591707659873507,5,0.8994376770647827,0.0013959430008916845,0.8979900683763579,0.901075221939316,5
adult,full,svm,llm_constrained,0.0,0.814262023217247,0.0,0.814262023217247,0.814262023217247,5,0.5125725338491296,0.0,0.5125725338491296,0.5125725338491296,5,0.836747262572449,1.5855460222346327e-08,0.8367472479357557,0.8367472897548793,5
adult,full,svm,llm_constrained,0.25,0.8324181561329157,0.001167489287964008,0.8306615072784227,0.8337325717093544,5,0.5718407946834022,0.005326345365469266,0.5665775821411728,0.5790701290623542,5,0.8702062958272251,0.0017406068896453422,0.868473785996072,0.8726553010652793,5
adult,full,svm,llm_constrained,0.5,0.8400343959216265,0.00160731426657297,0.837847798046803,0.8420244456728703,5,0.601237685907631,0.0025589012911309316,0.5975422427035331,0.6037851037851037,5,0.8837472987459908,0.0017693243094313751,0.8825550480804918,0.886845648333372,5
adult,full,svm,llm_constrained,0.75,0.8481051532461151,0.0015975439842319387,0.8469995700509797,0.8506234260794792,5,0.6332046480431245,0.008019789834559816,0.622592873388931,0.6428781204111601,5,0.8960751665289772,0.0015998543699405007,0.8945031480390699,0.8985749924568756,5
adult,full,svm,llm_constrained,1.0,0.8504760149867945,0.001210326713863312,0.8485351022664456,0.8517904305632332,5,0.6565989793998717,0.0033801793092587953,0.6509060022650056,0.6591707659873507,5,0.8994376770647827,0.0013959430008916845,0.8979900683763579,0.901075221939316,5
adult,full,svm,llm_sample,0.0,0.8266077022295928,0.0,0.8266077022295928,0.8266077022295928,5,0.5209570677074495,0.0,0.5209570677074495,0.5209570677074495,5,0.8700960627086122,3.083717327043635e-08,0.8700960334352257,0.8700960961639109,5
adult,full,svm,llm_sample,0.25,0.8338922670597629,0.0009441712771335893,0.8325041459369817,0.8347767336158712,5,0.5598465844466307,0.0049284331311022795,0.5526359279457941,0.5637498000319949,5,0.8818988558496903,0.0027618140844724707,0.8771366697048258,0.8835722668955008,5
adult,full,svm,llm_sample,0.5,0.8415576438793686,0.001901879233315359,0.8398747005712179,0.8444812972176157,5,0.5945001046693428,0.008805125315259182,0.5845464725643897,0.6081708449396471,5,0.8906747181025159,0.002898149565243806,0.886179710155837,0.8937698183440005,5
adult,full,svm,llm_sample,0.75,0.8450340888151834,0.0035184803343951566,0.8412873902094465,0.848965051286776,5,0.6174907621327248,0.015870709767980426,0.5979766536964981,0.6332547169811321,5,0.8956891697461223,0.001437204060893984,0.8941641413143456,0.897376048640659,5
adult,full,svm,llm_sample,1.0,0.8504760149867945,0.001210326713863312,0.8485351022664456,0.8517904305632332,5,0.6565989793998717,0.0033801793092587953,0.6509060022650056,0.6591707659873507,5,0.8994376770647827,0.0013959430008916845,0.8979900683763579,0.901075221939316,5
adult,low,svm,ctgan,0.0,0.8266077022295928,0.00938349652887142,0.8145077083717216,0.835820895522388,5,0.5276377090081839,0.05516494748326566,0.4597495527728086,0.5837097025385454,5,0.8658450965300373,0.013535284657384296,0.8428665148214293,0.8768821689739322,5
adult,low,svm,ctgan,0.25,0.8375775443768809,0.005291614230360778,0.8304158221239482,0.8443584546403784,5,0.5877905072370455,0.02962458430613462,0.5527722110888443,0.6151840046363373,5,0.875094953456361,0.006718474261147465,0.869401020512071,0.883712570054873,5
adult,low,svm,ctgan,0.5,0.8432283029297954,0.002454393463544969,0.8398747005712179,0.8458939868558443,5,0.6390029719890664,0.002382151877640742,0.6352667538886466,0.6407381121362669,5,0.8824654066982944,0.001797785885841228,0.8794142646284862,0.8837341696321652,5
adult,low,svm,ctgan,0.75,0.8363736871199559,0.002832713606682649,0.8328726736686936,0.840366070880167,5,0.6436919854690575,0.007244548439945305,0.6378277652069746,0.65562475155691,5,0.8746007517823833,0.004099622463378884,0.8676558248498014,0.8785949234511398,5
adult,low,svm,ctgan,1.0,0.831730237700387,5.493687064677006e-05,0.8317056691849395,0.8318285117621768,5,0.6432626769123904,7.493118738094167e-05,0.6432291666666666,0.6433967178952852,5,0.8736753468530377,7.314901699715081e-06,0.8736635705878577,0.8736817619065841,5
adult,low,svm,llm_constrained,0.0,0.7998771574227627,0.013728956448610503,0.7801732080339046,0.8119280142497389,5,0.5018691787395939,0.03126393024649814,0.4687546385631587,0.5395183926724775,5,0.8126736805700616,0.02489925825540256,0.7817991987874127,0.8351634949997919,5
adult,low,svm,llm_constrained,0.25,0.8258092254775505,0.005565833011571861,0.817824457957128,0.8328112523800749,5,0.5829175111708783,0.01602345616162384,0.5591557669441142,0.6010021474588404,5,0.8512698293215202,0.007356427077671947,0.8435913238700838,0.8620618375197412,5
adult,low,svm,llm_constrained,0.5,0.8279344020637552,0.0030700200914573266,0.8233523739328051,0.8317056691849395,5,0.6102979179267596,0.021623228390879486,0.5743043220840734,0.6291417165668662,5,0.8683050918337498,0.005255166066044573,0.8639808439140944,0.8741567435113972,5
adult,low,svm,llm_constrained,0.75,0.8335974448743935,0.004221658131212026,0.8295559240832873,0.8398747005712179,5,0.6369312984109768,0.007356698344945115,0.6248479113153982,0.6425628073906686,5,0.8720237340253563,0.005709425035499171,0.8635842522562986,0.8794790006316779,5
adult,low,svm,llm_constrained,1.0,0.831730237700387,5.493687064677006e-05,0.8317056691849395,0.8318285117621768,5,0.6432626769123904,7.493118738094167e-05,0.6432291666666666,0.6433967178952852,5,0.8736753468530377,7.314901699715081e-06,0.8736635705878577,0.8736817619065841,5
adult,low,svm,llm_sample,0.0,0.8185983661937227,0.005853677600018422,0.8115594865180271,0.8254406977458387,5,0.5041393293368361,0.027892695782055332,0.4792817679558011,0.5344036697247706,5,0.8516412772313064,0.012664164139634166,0.8334277400046546,0.866107879538342,5
adult,low,svm,llm_sample,0.25,0.8238805970149254,0.006222767748179007,0.8162275044530434,0.8332412014004054,5,0.553736552612081,0.0202572039673353,0.5220962707409232,0.5774319066147859,5,0.8612278659220353,0.00541356067353987,0.8554914572939973,0.8684818466321282,5
adult,low,svm,llm_sample,0.5,0.8340273938947238,0.0028114584297417276,0.8296787666605245,0.8372950064492353,5,0.6109755585124121,0.011800036489051195,0.602634305165014,0.6316228619107217,5,0.8739643232693523,0.0026222654770609883,0.869442065981795,0.8759995868270596,5
adult,low,svm,llm_sample,0.75,0.8346293225231864,0.0031042370310438287,0.83078434985566,0.8385848535102266,5,0.6374324555632307,0.010912576877021492,0.6216179096277984,0.6501116804624885,5,0.8737509474645169,0.004880175237763945,0.8684300222833199,0.8793273853993966,5
adult,low,svm,llm_sample,1.0,0.831730237700387,5.493687064677006e-05,0.8317056691849395,0.8318285117621768,5,0.6432626769123904,7.493118738094167e-05,0.6432291666666666,0.6433967178952852,5,0.8736753468530377,7.314901699715081e-06,0.8736635705878577,0.8736817619065841,5
credit,full,svm,ctgan,0.0,0.7913333333333333,0.0,0.7913333333333333,0.7913333333333333,5,0.3880742913000977,0.0,0.3880742913000977,0.3880742913000977,5,0.6962319896030864,0.0,0.6962319896030864,0.6962319896030864,5
credit,full,svm,ctgan,0.25,0.7998000000000001,0.0011143009766964528,0.7988333333333333,0.8015,5,0.35550568796658133,0.009062693050330261,0.3470715835140998,0.3688092729188619,5,0.703451355419088,0.0031365868376057246,0.6994746552651953,0.7058940302409051,5
credit,full,svm,ctgan,0.5,0.8018333333333333,0.0022882550362909476,0.7985,0.8046666666666666,5,0.32410241237028325,0.02587039411146139,0.2900763358778626,0.3595628415300546,5,0.705274395342353,0.0015524228784927396,0.7035386306655738,0.7068940187912701,5
credit,full,svm,ctgan,0.75,0.8026666666666668,0.004403281604540967,0.7975,0.8083333333333333,5,0.3048859731019851,0.047440324028660996,0.2363293526084224,0.3524774774774775,5,0.7056671662040316,0.002312383836761529,0.703095803934514,0.7079341616956167,5
credit,full,svm,ctgan,1.0,0.8024666666666667,0.0022154758706276526,0.799,0.8041666666666667,5,0.28756977518232985,0.02880551520227049,0.24906600249066,0.318287037037037,5,0.7043651653077347,0.002035084455213934,0.7014396384108488,0.706755010545759,5
credit,full,svm,llm_constrained,0.0,0.7996666666666666,0.0,0.7996666666666666,0.7996666666666666,5,0.2785114045618247,0.0,0.2785114045618247,0.2785114045618247,5,0.6683300352471371,0.0,0.6683300352471371,0.6683300352471371,5
credit,full,svm,llm_constrained,0.25,0.8000666666666667,0.0013672762867996137,0.7981666666666667,0.802,5,0.2703638054724831,0.013237617588887595,0.2520074119827054,0.2851985559566787,5,0.6727470464376234,0.0006068412909415276,0.6718405578649236,0.6735073667113309,5
credit,full,svm,llm_constrained,0.5,0.8,0.0017834112132527377,0.7985,0.8023333333333333,5,0.2574881771812091,0.019314340465493716,0.2308673469387755,0.2768670309653916,5,0.6830273028642956,0.0035526929720065582,0.6787864547914384,0.6885810531761368,5
credit,full,svm,llm_constrained,0.75,0.8012,0.004602837289228356,0.7958333333333333,0.8066666666666666,5,0.2645036013024532,0.054989524673093655,0.1924851680949242,0.3279258400926998,5,0.6907841242262828,0.004279829465930755,0.6835838518862305,0.6947764345868641,5
credit,full,svm,llm_constrained,1.0,0.8024666666666667,0.0022154758706276526,0.799,0.8041666666666667,5,0.28756977518232985,0.02880551520227049,0.24906600249066,0.318287037037037,5,0.7043651653077347,0.002035084455213934,0.7014396384108488,0.706755010545759,5
credit,full,svm,llm_sample,0.0,0.8068333333333333,0.0,0.8068333333333333,0.8068333333333333,5,0.43380556912554963,0.0,0.4338055691255496,0.4338055691255496,5,0.6769253246737539,0.0,0.6769253246737539,0.6769253246737539,5
credit,full,svm,llm_sample,0.25,0.8079666666666666,0.0015652475842499094,0.8056666666666666,0.81,5,0.39818473261828025,0.00600859815833225,0.3908045977011494,0.4049586776859504,5,0.6805818220755737,0.0008834706928694965,0.6794490822633703,0.6816395103361983,5
credit,full,svm,llm_sample,0.5,0.8076000000000001,0.002002082249392697,0.8058333333333333,0.811,5,0.37412830377852374,0.016854808321884397,0.3592017738359201,0.4018987341772151,5,0.6855357082671688,0.0023164569438342327,0.681601452394272,0.6870321271922222,5
credit,full,svm,llm_sample,0.75,0.8079333333333334,0.003051866459871531,0.8041666666666667,0.812,5,0.347541040677892,0.03939422585985249,0.2934455802766085,0.3928955866523143,5,0.6886724567417467,0.0013645133105768675,0.6866673514946047,0.6900903085934672,5
credit,full,svm,llm_sample,1.0,0.8024666666666667,0.0022154758706276526,0.799,0.8041666666666667,5,0.28756977518232985,0.02880551520227049,0.24906600249066,0.318287037037037,5,0.7043651653077347,0.002035084455213934,0.7014396384108488,0.706755010545759,5
credit,low,svm,ctgan,0.0,0.7747666666666666,0.0044885657199402245,0.7701666666666667,0.7808333333333334,5,0.38463211211340226,0.0350047852858321,0.3411996066863323,0.4364527993461381,5,0.688253948390528,0.007245555724747671,0.681605967743314,0.7004067523174626,5
credit,low,svm,ctgan,0.25,0.7957,0.004495985863955634,0.7885,0.8005,5,0.38124636310340815,0.024830557252962678,0.3452317527970165,0.4062196307094266,5,0.6977373102162513,0.001555461268846459,0.696416635126416,0.7001456683853483,5
credit,low,svm,ctgan,0.5,0.7964333333333333,0.0035951356024495197,0.7903333333333333,0.7995,5,0.34961757721816894,0.020892709348161006,0.3192640692640692,0.3706004140786749,5,0.6948500347762507,0.00610513215086582,0.6851716421244007,0.7002032390856353,5
credit,low,svm,ctgan,0.75,0.7965,0.0035178118198675736,0.7925,0.8006666666666666,5,0.34677605845135134,0.017377747529571632,0.3279419966536531,0.3751891074130106,5,0.6890642922811236,0.0052143589126506735,0.6844470898656055,0.697391305469652,5
credit,low,svm,ctgan,1.0,0.7958333333333333,0.0,0.7958333333333333,0.7958333333333333,5,0.3669250645994832,0.0,0.3669250645994832,0.3669250645994832,5,0.6929530398861745,8.222804598257309e-07,0.6929522335738456,0.6929540074609692,5
credit,low,svm,llm_constrained,0.0,0.7974666666666667,0.003044576233968258,0.794,0.8013333333333333,5,0.25840397715960844,0.035589511993839015,0.2187104930467762,0.3004694835680751,5,0.6605297375243728,0.006630692746976064,0.6511057525385534,0.6670579969169841,5
credit,low,svm,llm_constrained,0.25,0.7987666666666666,0.003735341721687247,0.795,0.8038333333333333,5,0.26665808064685403,0.06846745037916382,0.1950261780104712,0.3682232957595276,5,0.6626111199178335,0.014638530471047325,0.6377125822297471,0.6718158847076577,5
credit,low,svm,llm_constrained,0.5,0.7955333333333333,0.0027598309126950172,0.7918333333333333,0.7981666666666667,5,0.22734661357500435,0.03478425058952067,0.1799080761654629,0.2647237401335762,5,0.6681866084100634,0.009982157129186583,0.6592235438039655,0.6834250083574274,5
credit,low,svm,llm_constrained,0.75,0.8017666666666667,0.002149289288216986,0.799,0.8043333333333333,5,0.321018625431843,0.03470924459222037,0.260122699386503,0.3468144044321329,5,0.6763106889116413,0.006038588493387539,0.6684845246893643,0.6828349489951009,5
credit,low,svm,llm_constrained,1.0,0.7958333333333333,0.0,0.7958333333333333,0.7958333333333333,5,0.3669250645994832,0.0,0.3669250645994832,0.3669250645994832,5,0.6929530398861745,8.222804598257309e-07,0.6929522335738456,0.6929540074609692,5
credit,low,svm,llm_sample,0.0,0.8004333333333333,0.005753742743254656,0.7913333333333333,0.8073333333333333,5,0.4359919922404677,0.02911112917546341,0.3992322456813819,0.4702108157653529,5,0.6677297518444798,0.008853971659693512,0.6580377808930102,0.6791409096912453,5
credit,low,svm,llm_sample,0.25,0.8032333333333334,0.004339098728742805,0.7981666666666667,0.8076666666666666,5,0.41526955248256214,0.021128034298305072,0.3886554621848739,0.4381694255111976,5,0.6676166423509746,0.005563863789305627,0.6598010246939602,0.6741967637525841,5
credit,low,svm,llm_sample,0.5,0.8041666666666666,0.002173067468400889,0.8016666666666666,0.8065,5,0.38251808171045787,0.04326534500107805,0.3057176196032672,0.4095528455284553,5,0.6707859013386559,0.008257424700174152,0.6588769907649824,0.6801920184432657,5
credit,low,svm,llm_sample,0.75,0.8000333333333334,0.0027243755655603466,0.7956666666666666,0.8031666666666667,5,0.3714774514978748,0.03530736591787701,0.3112359550561798,0.4023904382470119,5,0.6715152914714249,0.0032957556238044556,0.6664118182165629,0.6744738126688115,5
credit,low,svm,llm_sample,1.0,0.7958333333333333,0.0,0.7958333333333333,0.7958333333333333,5,0.3669250645994832,0.0,0.3669250645994832,0.3669250645994832,5,0.6929530398861745,8.222804598257309e-07,0.6929522335738456,0.6929540074609692,5
heart,full,svm,ctgan,0.0,0.639344262295082,0.12322374080633529,0.5081967213114754,0.819672131147541,5,0.4835541038708532,0.24009668663869638,0.2105263157894736,0.7755102040816326,5,0.6731601731601732,0.18790696419277306,0.4404761904761904,0.9123376623376624,5
heart,full,svm,ctgan,0.25,0.8688524590163935,0.011591914445681119,0.8524590163934426,0.8852459016393442,5,0.8561940204045466,0.011096131343557998,0.8421052631578947,0.8727272727272727,5,0.9465367965367966,0.01667158526398986,0.9264069264069263,0.9686147186147186,5
heart,full,svm,ctgan,0.5,0.8688524590163935,0.020077784776911235,0.8360655737704918,0.8852459016393442,5,0.8598378617496399,0.023726261966491115,0.8214285714285714,0.8813559322033898,5,0.9376623376623376,0.015027320309705482,0.9155844155844156,0.9534632034632036,5
heart,full,svm,ctgan,0.75,0.8721311475409836,0.024315404875723538,0.8360655737704918,0.9016393442622952,5,0.8652579725175006,0.023542253518659628,0.8333333333333334,0.896551724137931,5,0.9385281385281387,0.015802348267051014,0.9134199134199136,0.9523809523809524,5
heart,full,svm,ctgan,1.0,0.8852459016393442,0.0,0.8852459016393442,0.8852459016393442,5,0.8813559322033898,0.0,0.8813559322033898,0.8813559322033898,5,0.9556277056277056,0.0,0.9556277056277056,0.9556277056277056,5
heart,full,svm,llm_constrained,0.0,0.8852459016393442,0.0,0.8852459016393442,0.8852459016393442,5,0.8727272727272727,0.0,0.8727272727272727,0.8727272727272727,5,0.9647186147186148,0.003638038163197281,0.95995670995671,0.9696969696969696,5
heart,full,svm,llm_constrained,0.25,0.9049180327868853,0.017958116639513664,0.8852459016393442,0.9344262295081968,5,0.8972055530676221,0.021105849470263994,0.8727272727272727,0.9310344827586208,5,0.9748917748917748,0.0014110827716888696,0.972943722943723,0.9761904761904762,5
heart,full,svm,llm_constrained,0.5,0.9147540983606559,0.0073313704180320936,0.9016393442622952,0.918032786885246,5,0.9083959899749374,0.008686479611841316,0.8928571428571429,0.912280701754386,5,0.974025974025974,0.0031552769993751653,0.9686147186147186,0.9761904761904762,5
heart,full,svm,llm_constrained,0.75,0.898360655737705,0.013715738139902959,0.8852459016393442,0.918032786885246,5,0.8936192028874055,0.01290568205743852,0.8813559322033898,0.912280701754386,5,0.9608225108225108,0.0029039843863633147,0.9567099567099568,0.9632034632034632,5
heart,full,svm,llm_constrained,1.0,0.8852459016393442,0.0,0.8852459016393442,0.8852459016393442,5,0.8813559322033898,0.0,0.8813559322033898,0.8813559322033898,5,0.9556277056277056,0.0,0.9556277056277056,0.9556277056277056,5
heart,full,svm,llm_sample,0.0,0.7967213114754099,0.0339941661529963,0.7540983606557377,0.8360655737704918,5,0.783479770653315,0.03243243380378581,0.75,0.8275862068965517,5,0.8740259740259742,0.023730684110243764,0.8538961038961039,0.905844155844156,5
heart,full,svm,llm_sample,0.25,0.9081967213114754,0.008979058319756834,0.9016393442622952,0.918032786885246,5,0.9054120397428405,0.009094273555595285,0.896551724137931,0.9152542372881356,5,0.959090909090909,0.002903984386363286,0.9567099567099566,0.9632034632034632,5
heart,full,svm,llm_sample,0.5,0.8950819672131148,0.008979058319756891,0.8852459016393442,0.9016393442622952,5,0.8904734073641146,0.008323078021703295,0.8813559322033898,0.896551724137931,5,0.9595238095238097,0.00249152909809976,0.9567099567099568,0.9632034632034632,5
heart,full,svm,llm_sample,0.75,0.8819672131147541,0.013715738139902938,0.8688524590163934,0.9016393442622952,5,0.8773699590882524,0.01590703872140264,0.8620689655172413,0.9,5,0.9543290043290042,0.004005791238814211,0.948051948051948,0.9588744588744588,5
heart,full,svm,llm_sample,1.0,0.8852459016393442,0.0,0.8852459016393442,0.8852459016393442,5,0.8813559322033898,0.0,0.8813559322033898,0.8813559322033898,5,0.9556277056277056,0.0,0.9556277056277056,0.9556277056277056,5
heart,low,svm,ctgan,0.0,0.3836065573770492,0.06618566963339785,0.3114754098360656,0.4754098360655737,5,0.31813686585745404,0.09232801790620136,0.2352941176470588,0.4666666666666667,5,0.37597402597402596,0.11431358705105574,0.2186147186147186,0.5346320346320346,5
heart,low,svm,ctgan,0.25,0.6688524590163935,0.12234825021013307,0.5081967213114754,0.819672131147541,5,0.626053969660527,0.16005430425203504,0.4285714285714285,0.819672131147541,5,0.7296536796536797,0.12532495570028973,0.5768398268398268,0.8885281385281385,5
heart,low,svm,ctgan,0.5,0.7311475409836066,0.0917154146275368,0.6229508196721312,0.8032786885245902,5,0.6972453277716435,0.10764478057591535,0.5769230769230769,0.7777777777777778,5,0.7824675324675325,0.14536650538523102,0.591991341991342,0.908008658008658,5
heart,low,svm,ctgan,0.75,0.7114754098360656,0.03774053912531589,0.6557377049180327,0.7540983606557377,5,0.6676117067516663,0.0528962213911223,0.5882352941176471,0.7142857142857143,5,0.8222943722943723,0.02298860267939698,0.7943722943722944,0.8571428571428572,5
heart,low,svm,ctgan,1.0,0.7213114754098361,0.0,0.7213114754098361,0.7213114754098361,5,0.6792452830188679,0.0,0.6792452830188679,0.6792452830188679,5,0.7478354978354979,0.0,0.7478354978354979,0.7478354978354979,5
heart,low,svm,llm_constrained,0.0,0.8622950819672133,0.07386151033487745,0.7377049180327869,0.918032786885246,5,0.8551091157907379,0.0714151382916918,0.7333333333333333,0.912280701754386,5,0.9326839826839827,0.052096648941596456,0.8441558441558442,0.9772727272727272,5
heart,low,svm,llm_constrained,0.25,0.8360655737704917,0.03844603081822483,0.7868852459016393,0.8688524590163934,5,0.8241386253538476,0.04615861508041815,0.7547169811320755,0.8666666666666667,5,0.9043290043290042,0.03501546400648169,0.857142857142857,0.9512987012987012,5
heart,low,svm,llm_constrained,0.5,0.8131147540983606,0.008979058319756834,0.8032786885245902,0.819672131147541,5,0.7984905660377359,0.00337519694716949,0.7924528301886793,0.8,5,0.9002164502164502,0.014628416007881654,0.8885281385281385,0.9242424242424244,5
heart,low,svm,llm_constrained,0.75,0.7344262295081967,0.08549773646167408,0.6065573770491803,0.8360655737704918,5,0.7090444206596656,0.09214856082491676,0.5862068965517241,0.8275862068965517,5,0.810822510822511,0.10583508136633007,0.6287878787878788,0.905844155844156,5
heart,low,svm,llm_constrained,1.0,0.7213114754098361,0.0,0.7213114754098361,0.7213114754098361,5,0.6792452830188679,0.0,0.6792452830188679,0.6792452830188679,5,0.7478354978354979,0.0,0.7478354978354979,0.7478354978354979,5
heart,low,svm,llm_sample,0.0,0.862295081967213,0.01869140041146126,0.8360655737704918,0.8852459016393442,5,0.8488880595777146,0.020382057648083724,0.8214285714285714,0.8727272727272727,5,0.944155844155844,0.004501436004996866,0.9393939393939392,0.949134199134199,5
heart,low,svm,llm_sample,0.25,0.780327868852459,0.04863080975144698,0.7049180327868853,0.8360655737704918,5,0.7516069099952947,0.06972260165743485,0.64,0.8275862068965517,5,0.8590909090909091,0.04415663992152819,0.7997835497835498,0.9101731601731602,5
heart,low,svm,llm_sample,0.5,0.7311475409836066,0.01869140041146129,0.7049180327868853,0.7540983606557377,5,0.6916090010207657,0.02192495576916148,0.6538461538461539,0.7058823529411765,5,0.8025974025974026,0.028619351780570186,0.7738095238095238,0.8441558441558442,5
heart,low,svm,llm_sample,0.75,0.7245901639344263,0.013715738139902898,0.7049180327868853,0.7377049180327869,5,0.6861187868735039,0.02204196713560929,0.6538461538461539,0.7142857142857143,5,0.7887445887445887,0.026347868812551804,0.7586580086580087,0.8225108225108225,5
heart,low,svm,llm_sample,1.0,0.7213114754098361,0.0,0.7213114754098361,0.7213114754098361,5,0.6792452830188679,0.0,0.6792452830188679,0.6792452830188679,5,0.7478354978354979,0.0,0.7478354978354979,0.7478354978354979,5
