LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
70000,2,1,2,35,0,-1,-1,0,0,0,27176,24752,24865,23622,22760,23015,1021,22289,23233,2576,810,2140,0
180000,1,1,1,46,0,0,1,2,3,2,101344,98540,97035,96027,95251,91700,2779,32488,0,3318,0,0,1
500000,1,1,1,38,0,0,1,1,0,0,167735,178798,168584,153917,144805,133704,117128,6706,7204,3615,5025,4408,0
50000,2,2,1,37,0,0,-1,-1,0,0,13007,11820,12769,12389,11614,11469,419,1019,12165,12129,404,397,0
120000,1,1,2,39,-1,-1,0,0,0,0,42618,41064,41532,39855,38155,37787,43036,38771,5219,1305,1549,2281,0
60000,2,1,1,37,0,0,0,1,1,2,26404,26167,25321,24205,24129,23795,4124,1500,706,367,842,0,0
40000,2,1,2,44,-2,-1,-2,-1,0,0,30024,29205,29639,28784,29506,29443,0,29438,0,25419,1369,19769,0
270000,1,1,2,23,-2,-2,-1,0,-1,0,154931,156639,154817,148568,145572,141825,0,0,154776,5077,132769,8704,1
200000,1,2,2,55,-2,0,-1,-1,-1,-1,15174,17319,14808,17596,8158,6759,0,1769,14515,17633,7569,6541,0
70000,2,2,1,42,0,-1,-1,0,0,0,43970,43663,42124,42249,42594,42813,1230,41777,39797,5832,3720,1424,0
370000,1,2,2,33,0,0,0,1,1,1,152406,148518,145810,140663,136462,141884,98609,2759,9532,0,0,7765,1
220000,2,2,1,59,-2,-1,-1,-1,-1,-1,116856,115863,110363,111960,0,110258,0,113117,98197,111564,0,101424,0
140000,1,2,2,30,0,0,1,1,0,0,32208,33835,28306,27642,30612,29079,723,36656,1060,1145,1275,1385,1
550000,1,2,3,32,0,0,0,0,0,0,180496,167316,171053,166545,164532,174521,15239,9862,8618,108996,822,12298,1
60000,1,2,2,27,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0
240000,2,3,1,33,0,0,0,0,0,0,77834,76167,75861,76522,74944,71781,1742,4015,1528,11933,5979,3487,0
70000,1,1,1,23,-1,-1,-2,0,0,0,47209,47285,0,46310,46895,47687,46287,44180,0,1857,560,6614,0
270000,2,2,2,45,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,247,269,0
200000,1,1,1,34,-1,-1,0,0,0,0,169760,167102,169732,168726,169002,166382,161372,152344,19928,133780,11760,5737,0
350000,1,2,1,32,-1,-1,-1,0,0,0,221180,218893,224114,218898,210178,216072,223912,217201,223593,3566,17167,4927,0
30000,2,2,2,29,0,-1,-1,0,0,-1,0,0,0,0,0,0,286,0,0,0,0,0,0
330000,2,1,2,34,-1,-1,-2,-1,-1,-1,116836,115456,0,102873,106532,98753,104926,117460,0,100843,103740,92006,0
